Timestamp,PM2.5 (µg/m³),Station,Actual_PM2.5_24h,Predicted_PM2.5_24h
2026-06-16 12:00:00,49.35,Kendriya Vidyalaya,19.9,35.40722629378614
2026-06-16 13:00:00,52.6,Kendriya Vidyalaya,53.35,35.83891387400281
2026-06-16 14:00:00,47.65,Kendriya Vidyalaya,52.05,35.93502325897567
2026-06-16 15:00:00,49.13,Kendriya Vidyalaya,47.25,38.03916210220908
2026-06-16 16:00:00,49.2,Kendriya Vidyalaya,46.4,36.16894897784577
2026-06-16 17:00:00,55.23,Kendriya Vidyalaya,46.18,40.78929004630804
2026-06-16 18:00:00,54.65,Kendriya Vidyalaya,44.75,37.836937472698914
2026-06-16 19:00:00,51.68,Kendriya Vidyalaya,46.33,41.01876374118253
2026-06-16 20:00:00,51.5,Kendriya Vidyalaya,46.63,43.51387829984953
2026-06-16 21:00:00,51.5,Kendriya Vidyalaya,53.68,54.85983951584439
2026-06-16 22:00:00,51.23,Kendriya Vidyalaya,70.98,57.01012782756531
2026-06-16 23:00:00,54.63,Kendriya Vidyalaya,66.63,59.444391711465954
2026-06-17 00:00:00,62.18,Kendriya Vidyalaya,59.03,54.157221945256886
2026-06-17 01:00:00,82.68,Kendriya Vidyalaya,68.15,55.55331961246429
2026-06-17 02:00:00,79.43,Kendriya Vidyalaya,52.9,52.054036738373725
2026-06-17 03:00:00,68.05,Kendriya Vidyalaya,49.93,59.00024221793419
2026-06-17 04:00:00,67.73,Kendriya Vidyalaya,46.03,57.92866266504303
2026-06-17 05:00:00,63.25,Kendriya Vidyalaya,43.05,60.05582841503577
2026-06-17 06:00:00,67.85,Kendriya Vidyalaya,54.08,57.63737045377887
2026-06-17 07:00:00,69.43,Kendriya Vidyalaya,53.58,60.8919383536946
2026-06-17 08:00:00,69.98,Kendriya Vidyalaya,65.13,58.31621299331071
2026-06-17 09:00:00,72.18,Kendriya Vidyalaya,62.8,61.508474088400106
2026-06-17 10:00:00,,Kendriya Vidyalaya,59.93,62.08705461530357
2026-06-20 11:00:00,56.4,Kendriya Vidyalaya,29.56,52.725129733873096
2026-06-20 12:00:00,52.55,Kendriya Vidyalaya,32.37,54.91168984669359
2026-06-20 13:00:00,42.27,Kendriya Vidyalaya,31.13,57.29556988028509
2026-06-20 14:00:00,46.75,Kendriya Vidyalaya,32.83,52.310984287652914
2026-06-20 15:00:00,46.0,Kendriya Vidyalaya,40.94,56.653999412007245
2026-06-20 16:00:00,58.57,Kendriya Vidyalaya,53.13,52.749335109711446
2026-06-20 17:00:00,36.96,Kendriya Vidyalaya,42.24,50.716419338814205
2026-06-20 18:00:00,35.37,Kendriya Vidyalaya,40.07,54.90112770238487
2026-06-20 19:00:00,39.37,Kendriya Vidyalaya,33.14,47.82214564631499
2026-06-20 20:00:00,49.49,Kendriya Vidyalaya,23.03,49.14877243531509
2026-06-20 21:00:00,45.92,Kendriya Vidyalaya,45.17,73.21615727548834
2026-06-20 22:00:00,51.54,Kendriya Vidyalaya,47.94,69.0228265565128
2026-06-20 23:00:00,46.91,Kendriya Vidyalaya,53.74,70.78007924426831
2026-06-21 00:00:00,42.16,Kendriya Vidyalaya,27.82,58.63126509075389
2026-06-21 01:00:00,48.55,Kendriya Vidyalaya,20.73,53.81270965809478
2026-06-21 02:00:00,43.42,Kendriya Vidyalaya,23.46,58.060203948601846
2026-06-21 03:00:00,44.59,Kendriya Vidyalaya,23.11,52.3249985975281
2026-06-21 04:00:00,44.9,Kendriya Vidyalaya,30.77,54.80631969598146
2026-06-21 05:00:00,36.28,Kendriya Vidyalaya,26.79,49.78976655430687
2026-06-21 06:00:00,38.98,Kendriya Vidyalaya,32.49,43.16433917324934
2026-06-21 07:00:00,43.02,Kendriya Vidyalaya,39.72,55.88605893463645
2026-06-21 08:00:00,42.68,Kendriya Vidyalaya,61.23,63.44910370418532
2026-06-21 09:00:00,35.99,Kendriya Vidyalaya,59.18,62.92231053007969
2026-06-21 10:00:00,29.86,Kendriya Vidyalaya,51.49,61.00589580493791
2026-06-21 11:00:00,29.56,Kendriya Vidyalaya,52.46,55.15100143798928
2026-06-21 12:00:00,32.37,Kendriya Vidyalaya,31.6,51.583263131337425
2026-06-21 13:00:00,31.13,Kendriya Vidyalaya,28.52,41.792742714258424
2026-06-21 14:00:00,32.83,Kendriya Vidyalaya,30.66,42.18263166592885
2026-06-21 15:00:00,40.94,Kendriya Vidyalaya,33.32,43.1192143169251
2026-06-21 16:00:00,53.13,Kendriya Vidyalaya,44.69,49.30901865033254
2026-06-21 17:00:00,42.24,Kendriya Vidyalaya,48.99,41.8648369217059
2026-06-21 18:00:00,40.07,Kendriya Vidyalaya,61.06,42.453606572717646
2026-06-21 19:00:00,33.14,Kendriya Vidyalaya,99.63,47.42354673584511
2026-06-21 20:00:00,23.03,Kendriya Vidyalaya,100.58,48.58171163163654
2026-06-21 21:00:00,45.17,Kendriya Vidyalaya,90.79,45.93385105517835
2026-06-21 22:00:00,47.94,Kendriya Vidyalaya,81.88,52.26958454601052
2026-06-21 23:00:00,53.74,Kendriya Vidyalaya,59.53,54.45883384274742
2026-06-22 00:00:00,27.82,Kendriya Vidyalaya,43.71,53.54839081932684
2026-06-22 01:00:00,20.73,Kendriya Vidyalaya,55.19,42.63242870193051
2026-06-22 02:00:00,23.46,Kendriya Vidyalaya,50.34,45.26276140728257
2026-06-22 03:00:00,23.11,Kendriya Vidyalaya,46.85,44.554613976582246
2026-06-22 04:00:00,30.77,Kendriya Vidyalaya,45.42,44.80860311724132
2026-06-22 05:00:00,26.79,Kendriya Vidyalaya,48.3,42.053815285200116
2026-06-22 06:00:00,32.49,Kendriya Vidyalaya,42.98,43.42988945922971
2026-06-22 07:00:00,39.72,Kendriya Vidyalaya,44.91,40.3535494885913
2026-06-22 08:00:00,61.23,Kendriya Vidyalaya,51.0,39.03393237595482
2026-06-22 09:00:00,59.18,Kendriya Vidyalaya,47.24,42.4831884099013
2026-06-22 10:00:00,51.49,Kendriya Vidyalaya,48.53,47.097927670809604
2026-06-22 11:00:00,52.46,Kendriya Vidyalaya,46.96,45.01985136054274
2026-06-22 12:00:00,31.6,Kendriya Vidyalaya,72.93,42.14547819505037
2026-06-22 13:00:00,28.52,Kendriya Vidyalaya,61.63,34.8115100195769
2026-06-22 14:00:00,30.66,Kendriya Vidyalaya,57.28,36.02172894716908
2026-06-22 15:00:00,33.32,Kendriya Vidyalaya,37.5,34.46737448784215
2026-06-22 16:00:00,44.69,Kendriya Vidyalaya,42.34,35.59311721106531
2026-06-22 17:00:00,48.99,Kendriya Vidyalaya,42.06,39.986955268559605
2026-06-22 18:00:00,61.06,Kendriya Vidyalaya,29.97,40.03563501000478
2026-06-22 19:00:00,99.63,Kendriya Vidyalaya,38.06,48.31424836172079
2026-06-22 20:00:00,100.58,Kendriya Vidyalaya,39.94,62.31321002869011
2026-06-22 21:00:00,90.79,Kendriya Vidyalaya,53.57,67.8786393934842
2026-06-22 22:00:00,81.88,Kendriya Vidyalaya,68.19,69.51656152115976
2026-06-22 23:00:00,59.53,Kendriya Vidyalaya,77.75,74.94376471795567
2026-06-23 00:00:00,43.71,Kendriya Vidyalaya,68.59,42.81198801176669
2026-06-23 01:00:00,55.19,Kendriya Vidyalaya,61.0,42.72275263584642
2026-06-23 02:00:00,50.34,Kendriya Vidyalaya,63.72,43.029860184272344
2026-06-23 03:00:00,46.85,Kendriya Vidyalaya,55.83,49.10413892701775
2026-06-23 04:00:00,45.42,Kendriya Vidyalaya,64.02,48.52949247155673
2026-06-23 05:00:00,48.3,Kendriya Vidyalaya,42.95,44.670144091827844
2026-06-23 06:00:00,42.98,Kendriya Vidyalaya,48.96,47.64592324425109
2026-06-23 07:00:00,44.91,Kendriya Vidyalaya,50.98,46.731600787774234
2026-06-23 08:00:00,51.0,Kendriya Vidyalaya,44.06,53.55956580780258
2026-06-23 09:00:00,47.24,Kendriya Vidyalaya,45.77,54.25444656344215
2026-06-23 10:00:00,48.53,Kendriya Vidyalaya,42.67,51.00248697294746
2026-06-23 11:00:00,46.96,Kendriya Vidyalaya,39.03,51.69016852603438
2026-06-23 12:00:00,72.93,Kendriya Vidyalaya,57.13,43.33991488902843
2026-06-23 13:00:00,61.63,Kendriya Vidyalaya,60.63,43.87413686233711
2026-06-23 14:00:00,57.28,Kendriya Vidyalaya,61.49,42.407683515531374
2026-06-23 15:00:00,37.5,Kendriya Vidyalaya,46.52,44.23572082795013
2026-06-23 16:00:00,42.34,Kendriya Vidyalaya,50.52,39.80814811337298
2026-06-23 17:00:00,42.06,Kendriya Vidyalaya,48.46,45.3451695393689
2026-06-23 18:00:00,29.97,Kendriya Vidyalaya,47.22,49.480336729070125
2026-06-23 19:00:00,38.06,Kendriya Vidyalaya,48.55,58.09160744540616
2026-06-23 20:00:00,39.94,Kendriya Vidyalaya,52.36,63.1847722824587
2026-06-23 21:00:00,53.57,Kendriya Vidyalaya,53.31,55.82911678861743
2026-06-23 22:00:00,68.19,Kendriya Vidyalaya,55.21,63.40874579331512
2026-06-23 23:00:00,77.75,Kendriya Vidyalaya,60.39,63.257355883093624
2026-06-24 00:00:00,68.59,Kendriya Vidyalaya,64.29,61.52200926233306
2026-06-24 01:00:00,61.0,Kendriya Vidyalaya,67.51,61.46174700382431
2026-06-24 02:00:00,63.72,Kendriya Vidyalaya,67.19,55.754072293731404
2026-06-24 03:00:00,55.83,Kendriya Vidyalaya,69.14,58.17259406007106
2026-06-24 04:00:00,64.02,Kendriya Vidyalaya,64.25,55.479358921975944
2026-06-24 05:00:00,42.95,Kendriya Vidyalaya,55.56,56.37926634827578
2026-06-24 06:00:00,48.96,Kendriya Vidyalaya,51.73,47.317041206115405
2026-06-24 07:00:00,50.98,Kendriya Vidyalaya,45.8,49.5791689268505
2026-06-24 08:00:00,44.06,Kendriya Vidyalaya,52.54,53.84395898106513
2026-06-24 09:00:00,45.77,Kendriya Vidyalaya,52.19,53.24599583224785
2026-06-24 11:00:00,39.03,Kendriya Vidyalaya,48.51,46.777167851652614
2026-06-24 12:00:00,57.13,Kendriya Vidyalaya,49.0,44.75176356201688
2026-06-24 13:00:00,60.63,Kendriya Vidyalaya,55.28,53.71123448171758
2026-06-24 14:00:00,61.49,Kendriya Vidyalaya,62.3,47.668980576233785
2026-06-24 15:00:00,46.52,Kendriya Vidyalaya,58.83,43.394730243439504
2026-06-24 16:00:00,50.52,Kendriya Vidyalaya,53.19,43.130047800095156
2026-06-24 17:00:00,48.46,Kendriya Vidyalaya,49.13,43.68044719078869
2026-06-24 18:00:00,47.22,Kendriya Vidyalaya,52.29,40.896235124116686
2026-06-24 19:00:00,48.55,Kendriya Vidyalaya,55.02,53.19610499462516
2026-06-24 20:00:00,52.36,Kendriya Vidyalaya,57.26,55.56639706565965
2026-06-24 21:00:00,53.31,Kendriya Vidyalaya,67.75,65.8189578705608
2026-06-24 22:00:00,55.21,Kendriya Vidyalaya,70.76,67.21713004413685
2026-06-24 23:00:00,60.39,Kendriya Vidyalaya,86.95,65.9331952948588
2026-06-25 00:00:00,64.29,Kendriya Vidyalaya,77.3,69.14270028375414
2026-06-25 01:00:00,67.51,Kendriya Vidyalaya,75.34,68.14442698963504
2026-06-25 02:00:00,67.19,Kendriya Vidyalaya,69.0,64.7205136324945
2026-06-25 03:00:00,69.14,Kendriya Vidyalaya,54.55,60.20354291275556
2026-06-25 04:00:00,64.25,Kendriya Vidyalaya,52.4,61.50272305796781
2026-06-25 05:00:00,55.56,Kendriya Vidyalaya,53.86,53.226003944037735
2026-06-25 06:00:00,51.73,Kendriya Vidyalaya,66.37,55.00117210957222
2026-06-25 07:00:00,45.8,Kendriya Vidyalaya,84.57,54.839302602739785
2026-06-25 08:00:00,52.54,Kendriya Vidyalaya,75.12,47.740863731959955
2026-06-25 09:00:00,52.19,Kendriya Vidyalaya,80.03,55.08672755585299
2026-06-25 10:00:00,49.6,Kendriya Vidyalaya,56.44,53.30511328749289
2026-06-25 11:00:00,48.51,Kendriya Vidyalaya,57.97,49.31784710213376
2026-06-25 12:00:00,49.0,Kendriya Vidyalaya,68.22,55.26911385226132
2026-06-25 13:00:00,55.28,Kendriya Vidyalaya,58.31,49.13057045855596
2026-06-25 14:00:00,62.3,Kendriya Vidyalaya,59.77,54.75342987263521
2026-06-25 15:00:00,58.83,Kendriya Vidyalaya,60.92,51.69927394413966
2026-06-25 16:00:00,53.19,Kendriya Vidyalaya,47.3,52.02069536858191
2026-06-25 17:00:00,49.13,Kendriya Vidyalaya,53.03,51.055732325857235
2026-06-25 18:00:00,52.29,Kendriya Vidyalaya,61.45,48.143376497306164
2026-06-25 19:00:00,55.02,Kendriya Vidyalaya,61.29,57.13743425916427
2026-06-25 20:00:00,57.26,Kendriya Vidyalaya,58.97,59.97849208863721
2026-06-25 21:00:00,67.75,Kendriya Vidyalaya,64.4,68.62482750996685
2026-06-25 22:00:00,70.76,Kendriya Vidyalaya,74.75,69.29933156537727
2026-06-25 23:00:00,86.95,Kendriya Vidyalaya,70.06,77.09409132720813
2026-06-26 00:00:00,77.3,Kendriya Vidyalaya,77.94,75.3613206943306
2026-06-26 01:00:00,75.34,Kendriya Vidyalaya,72.45,81.83244374548849
2026-06-26 02:00:00,69.0,Kendriya Vidyalaya,59.02,72.30851109104353
2026-06-26 03:00:00,54.55,Kendriya Vidyalaya,53.6,67.2725682436722
2026-06-26 04:00:00,52.4,Kendriya Vidyalaya,46.66,61.02210724553069
2026-06-26 05:00:00,53.86,Kendriya Vidyalaya,43.15,60.73067002136256
2026-06-26 06:00:00,66.37,Kendriya Vidyalaya,38.35,56.68801557959782
2026-06-26 07:00:00,84.57,Kendriya Vidyalaya,39.18,57.99008813101237
2026-06-26 08:00:00,75.12,Kendriya Vidyalaya,51.58,64.2041179821938
2026-06-26 09:00:00,80.03,Kendriya Vidyalaya,57.83,62.306251625899414
2026-06-26 10:00:00,56.44,Kendriya Vidyalaya,57.83,62.29370673629821
2026-06-26 11:00:00,57.97,Kendriya Vidyalaya,61.59,53.22263928653422
2026-06-26 12:00:00,68.22,Kendriya Vidyalaya,58.3,49.403963824110214
2026-06-26 13:00:00,58.31,Kendriya Vidyalaya,51.72,57.648987437052185
2026-06-26 14:00:00,59.77,Kendriya Vidyalaya,56.33,56.496682862818446
2026-06-26 15:00:00,60.92,Kendriya Vidyalaya,61.87,54.07435785785449
2026-06-26 16:00:00,47.3,Kendriya Vidyalaya,57.01,52.86571469732193
2026-06-26 17:00:00,53.03,Kendriya Vidyalaya,62.29,46.728622092029795
2026-06-26 18:00:00,61.45,Kendriya Vidyalaya,71.95,55.51427121767981
2026-06-26 19:00:00,61.29,Kendriya Vidyalaya,67.58,60.504896018873275
2026-06-26 20:00:00,58.97,Kendriya Vidyalaya,62.04,68.86608577084638
2026-06-26 21:00:00,64.4,Kendriya Vidyalaya,63.16,75.02671438948022
2026-06-26 22:00:00,74.75,Kendriya Vidyalaya,69.93,83.62731259332354
2026-06-26 23:00:00,70.06,Kendriya Vidyalaya,72.78,91.34456191732889
2026-06-27 00:00:00,77.94,Kendriya Vidyalaya,60.64,75.78895776795487
2026-06-27 01:00:00,72.45,Kendriya Vidyalaya,65.24,75.28884994805146
2026-06-27 02:00:00,59.02,Kendriya Vidyalaya,48.94,69.44650964519074
2026-06-27 03:00:00,53.6,Kendriya Vidyalaya,45.81,64.2448890939087
2026-06-27 04:00:00,46.66,Kendriya Vidyalaya,46.28,60.383878141940194
2026-06-27 05:00:00,43.15,Kendriya Vidyalaya,52.36,62.98465785548365
2026-06-27 06:00:00,38.35,Kendriya Vidyalaya,48.11,62.820037473327645
2026-06-27 07:00:00,39.18,Kendriya Vidyalaya,49.38,58.678115663595946
2026-06-27 08:00:00,51.58,Kendriya Vidyalaya,59.0,54.67392644881977
2026-06-27 10:00:00,57.83,Kendriya Vidyalaya,53.29,56.581448662769674
2026-06-27 11:00:00,61.59,Kendriya Vidyalaya,39.79,60.4235426290507
2026-06-27 12:00:00,58.3,Kendriya Vidyalaya,42.72,60.656533504735435
2026-06-27 13:00:00,51.72,Kendriya Vidyalaya,47.28,58.66858247765863
2026-06-27 14:00:00,56.33,Kendriya Vidyalaya,50.3,57.56853498104955
2026-06-27 15:00:00,61.87,Kendriya Vidyalaya,48.1,58.888953258076555
2026-06-27 16:00:00,57.01,Kendriya Vidyalaya,50.44,53.6606296269561
2026-06-27 17:00:00,62.29,Kendriya Vidyalaya,52.27,53.26540326659095
2026-06-27 18:00:00,71.95,Kendriya Vidyalaya,54.62,60.46419269783969
2026-06-27 19:00:00,67.58,Kendriya Vidyalaya,56.04,62.21986542488703
2026-06-27 20:00:00,62.04,Kendriya Vidyalaya,52.14,73.7746610139251
2026-06-27 21:00:00,63.16,Kendriya Vidyalaya,47.67,74.14437254291462
2026-06-27 22:00:00,69.93,Kendriya Vidyalaya,51.06,82.84122829807653
2026-06-27 23:00:00,72.78,Kendriya Vidyalaya,57.96,92.21641454604627
2026-06-28 00:00:00,60.64,Kendriya Vidyalaya,57.88,87.33556825308908
2026-06-28 01:00:00,65.24,Kendriya Vidyalaya,55.36,79.16431153744739
2026-06-28 02:00:00,48.94,Kendriya Vidyalaya,41.89,80.05745135741566
2026-06-28 03:00:00,45.81,Kendriya Vidyalaya,54.56,68.10639933943672
2026-06-28 04:00:00,46.28,Kendriya Vidyalaya,52.44,62.20597124783893
2026-06-28 05:00:00,52.36,Kendriya Vidyalaya,46.88,59.78291371934124
2026-06-28 06:00:00,48.11,Kendriya Vidyalaya,45.59,58.978369449541205
2026-06-28 07:00:00,49.38,Kendriya Vidyalaya,41.21,71.20261418096499
2026-06-28 08:00:00,59.0,Kendriya Vidyalaya,39.48,73.36148789075196
2026-06-28 09:00:00,,Kendriya Vidyalaya,38.71,75.2882721828851
2026-07-03 14:00:00,22.46,Kendriya Vidyalaya,23.5,31.07332150928321
2026-07-03 15:00:00,17.16,Kendriya Vidyalaya,28.14,30.300026876551915
2026-07-03 16:00:00,18.21,Kendriya Vidyalaya,21.52,25.846209603642823
2026-07-03 17:00:00,22.29,Kendriya Vidyalaya,26.34,21.660769862699816
2026-07-03 18:00:00,28.86,Kendriya Vidyalaya,28.89,22.809621306046104
2026-07-03 19:00:00,29.63,Kendriya Vidyalaya,31.31,30.337920591605176
2026-07-03 20:00:00,21.16,Kendriya Vidyalaya,31.33,36.00945828837952
2026-07-03 21:00:00,21.18,Kendriya Vidyalaya,31.66,35.348917081333596
2026-07-03 22:00:00,20.46,Kendriya Vidyalaya,37.01,35.30542344834555
2026-07-03 23:00:00,14.75,Kendriya Vidyalaya,45.78,32.64514923135216
2026-07-04 00:00:00,24.95,Kendriya Vidyalaya,55.02,31.448217198397977
2026-07-04 01:00:00,21.25,Kendriya Vidyalaya,48.2,32.84175062251116
2026-07-04 02:00:00,23.03,Kendriya Vidyalaya,38.66,29.459326665178786
2026-07-04 03:00:00,20.76,Kendriya Vidyalaya,34.18,29.193079019079974
2026-07-04 04:00:00,23.22,Kendriya Vidyalaya,30.56,28.385905867665173
2026-07-04 05:00:00,22.07,Kendriya Vidyalaya,28.32,29.45120396431032
2026-07-04 06:00:00,21.11,Kendriya Vidyalaya,23.91,29.027008592499296
2026-07-04 07:00:00,21.67,Kendriya Vidyalaya,26.74,28.108007749925026
2026-07-04 08:00:00,25.27,Kendriya Vidyalaya,34.66,29.12547206486045
2026-07-04 09:00:00,23.2,Kendriya Vidyalaya,34.09,28.586114506808894
2026-07-04 10:00:00,20.04,Kendriya Vidyalaya,28.86,29.22221571033889
2026-07-04 11:00:00,21.98,Kendriya Vidyalaya,26.54,28.16773291973154
2026-07-04 12:00:00,21.93,Kendriya Vidyalaya,25.99,26.813079083816913
2026-07-04 13:00:00,20.36,Kendriya Vidyalaya,24.96,22.060795867231423
2026-07-04 14:00:00,23.5,Kendriya Vidyalaya,14.71,24.6690344212533
2026-07-04 15:00:00,28.14,Kendriya Vidyalaya,12.79,27.228477340158072
2026-07-04 16:00:00,21.52,Kendriya Vidyalaya,13.65,26.04997345963735
2026-07-04 17:00:00,26.34,Kendriya Vidyalaya,10.61,24.31228390785241
2026-07-04 18:00:00,28.89,Kendriya Vidyalaya,16.32,27.157081396680425
2026-07-04 19:00:00,31.31,Kendriya Vidyalaya,28.86,30.007173248216308
2026-07-04 20:00:00,31.33,Kendriya Vidyalaya,23.61,32.225485781335976
2026-07-04 21:00:00,31.66,Kendriya Vidyalaya,16.27,33.42552508031235
2026-07-04 22:00:00,37.01,Kendriya Vidyalaya,12.32,33.2357940113648
2026-07-04 23:00:00,45.78,Kendriya Vidyalaya,7.53,36.42569250198214
2026-07-05 00:00:00,55.02,Kendriya Vidyalaya,13.52,43.05361628592869
2026-07-05 01:00:00,48.2,Kendriya Vidyalaya,18.67,39.427648436995185
2026-07-05 02:00:00,38.66,Kendriya Vidyalaya,15.98,44.45298050326593
2026-07-05 03:00:00,34.18,Kendriya Vidyalaya,9.63,37.624196107070794
2026-07-05 04:00:00,30.56,Kendriya Vidyalaya,13.03,31.40058538915349
2026-07-05 05:00:00,28.32,Kendriya Vidyalaya,22.97,31.06359131920858
2026-07-05 06:00:00,23.91,Kendriya Vidyalaya,26.76,31.898565330686573
2026-07-05 07:00:00,26.74,Kendriya Vidyalaya,20.83,30.28987794773237
2026-07-05 08:00:00,34.66,Kendriya Vidyalaya,13.52,34.88636106603601
2026-07-05 10:00:00,28.86,Kendriya Vidyalaya,18.12,34.77784638706086
2026-07-05 11:00:00,26.54,Kendriya Vidyalaya,28.43,35.74046544945882
2026-07-05 12:00:00,25.99,Kendriya Vidyalaya,24.31,30.433247412478597
2026-07-05 13:00:00,24.96,Kendriya Vidyalaya,19.53,32.910480349456584
2026-07-05 14:00:00,14.71,Kendriya Vidyalaya,16.7,31.482866630294275
2026-07-05 15:00:00,12.79,Kendriya Vidyalaya,20.07,27.666191502979725
2026-07-05 16:00:00,13.65,Kendriya Vidyalaya,17.29,27.920721022621287
2026-07-05 17:00:00,10.61,Kendriya Vidyalaya,15.77,31.936261517437558
2026-07-05 18:00:00,16.32,Kendriya Vidyalaya,16.44,31.493328380967178
2026-07-05 19:00:00,28.86,Kendriya Vidyalaya,15.57,33.804532588338866
2026-07-05 20:00:00,23.61,Kendriya Vidyalaya,15.66,40.426551864442814
2026-07-05 21:00:00,16.27,Kendriya Vidyalaya,16.61,40.32455390474779
2026-07-05 22:00:00,12.32,Kendriya Vidyalaya,15.0,38.34719607446197
2026-07-05 23:00:00,7.53,Kendriya Vidyalaya,9.11,34.93728288896983
2026-07-06 00:00:00,13.52,Kendriya Vidyalaya,24.13,28.068643955314837
2026-07-06 01:00:00,18.67,Kendriya Vidyalaya,14.5,24.01445024559347
2026-07-06 02:00:00,15.98,Kendriya Vidyalaya,15.32,23.1836498558397
2026-07-06 03:00:00,9.63,Kendriya Vidyalaya,18.58,23.74262048867606
2026-07-06 04:00:00,13.03,Kendriya Vidyalaya,13.54,19.217175175313685
2026-07-06 05:00:00,22.97,Kendriya Vidyalaya,11.92,21.569202854228955
2026-07-06 06:00:00,26.76,Kendriya Vidyalaya,10.37,25.402702100865202
2026-07-06 07:00:00,20.83,Kendriya Vidyalaya,13.5,29.27548713042401
2026-07-06 08:00:00,13.52,Kendriya Vidyalaya,20.56,23.925414836958915
2026-07-06 09:00:00,12.49,Kendriya Vidyalaya,20.22,22.85749709307974
2026-07-06 10:00:00,18.12,Kendriya Vidyalaya,16.53,22.714482728876416
2026-07-06 11:00:00,28.43,Kendriya Vidyalaya,15.29,21.31713848383798
2026-07-06 12:00:00,24.31,Kendriya Vidyalaya,15.59,24.91048348054936
2026-07-06 13:00:00,19.53,Kendriya Vidyalaya,23.0,23.63629426364701
2026-07-06 14:00:00,16.7,Kendriya Vidyalaya,21.98,21.990303269899645
2026-07-06 15:00:00,20.07,Kendriya Vidyalaya,23.18,23.089347123149157
2026-07-06 16:00:00,17.29,Kendriya Vidyalaya,20.29,22.842805705474508
2026-07-06 17:00:00,15.77,Kendriya Vidyalaya,17.77,20.11506742334255
2026-07-06 18:00:00,16.44,Kendriya Vidyalaya,21.93,20.462016287524303
2026-07-06 19:00:00,15.57,Kendriya Vidyalaya,25.1,22.383478632457035
2026-07-06 20:00:00,15.66,Kendriya Vidyalaya,24.33,24.663905796585254
2026-07-06 21:00:00,16.61,Kendriya Vidyalaya,23.28,25.135737574428173
2026-07-06 22:00:00,15.0,Kendriya Vidyalaya,23.08,27.00640141753416
2026-07-06 23:00:00,9.11,Kendriya Vidyalaya,22.5,27.899095868800213
2026-07-07 00:00:00,24.13,Kendriya Vidyalaya,10.91,22.282997151057604
2026-07-07 01:00:00,14.5,Kendriya Vidyalaya,11.23,25.69261116726724
2026-07-07 02:00:00,15.32,Kendriya Vidyalaya,11.29,24.587879805850147
2026-07-07 03:00:00,18.58,Kendriya Vidyalaya,9.9,22.375856919251774
2026-07-07 04:00:00,13.54,Kendriya Vidyalaya,7.03,22.265075160504725
2026-07-07 05:00:00,11.92,Kendriya Vidyalaya,12.22,20.120589031038627
2026-07-07 06:00:00,10.37,Kendriya Vidyalaya,19.64,17.798497417132634
2026-07-07 07:00:00,13.5,Kendriya Vidyalaya,24.58,19.426683193265283
2026-07-07 08:00:00,20.56,Kendriya Vidyalaya,24.96,20.280998449562237
2026-07-07 09:00:00,20.22,Kendriya Vidyalaya,19.11,20.711291556052164
2026-07-07 10:00:00,16.53,Kendriya Vidyalaya,24.83,19.33735478005156
2026-07-07 11:00:00,15.29,Kendriya Vidyalaya,27.37,20.19873522969446
2026-07-07 12:00:00,15.59,Kendriya Vidyalaya,24.48,19.85188949943624
2026-07-07 14:00:00,21.98,Kendriya Vidyalaya,26.36,20.49744137719117
2026-07-07 15:00:00,23.18,Kendriya Vidyalaya,28.43,18.716900053075634
2026-07-07 16:00:00,20.29,Kendriya Vidyalaya,33.89,19.84261314614196
2026-07-07 17:00:00,17.77,Kendriya Vidyalaya,31.99,19.97079360231973
2026-07-07 18:00:00,21.93,Kendriya Vidyalaya,24.49,21.25315714752922
2026-07-07 19:00:00,25.1,Kendriya Vidyalaya,20.35,21.216775118081685
2026-07-07 20:00:00,24.33,Kendriya Vidyalaya,22.51,24.7982938691202
2026-07-07 21:00:00,23.28,Kendriya Vidyalaya,18.97,24.366137761531604
2026-07-07 22:00:00,23.08,Kendriya Vidyalaya,23.68,22.987297296635116
2026-07-07 23:00:00,22.5,Kendriya Vidyalaya,21.51,24.800992585721556
2026-07-08 00:00:00,10.91,Kendriya Vidyalaya,21.59,20.77242633813007
2026-07-08 01:00:00,11.23,Kendriya Vidyalaya,18.82,18.381074068814943
2026-07-08 02:00:00,11.29,Kendriya Vidyalaya,20.59,15.740156527487564
2026-07-08 03:00:00,9.9,Kendriya Vidyalaya,24.55,15.670635592418343
2026-07-08 04:00:00,7.03,Kendriya Vidyalaya,16.82,14.889759881680002
2026-07-08 05:00:00,12.22,Kendriya Vidyalaya,19.44,14.465978960235523
2026-07-08 06:00:00,19.64,Kendriya Vidyalaya,25.03,14.593702801187726
2026-07-08 07:00:00,24.58,Kendriya Vidyalaya,24.0,16.631553255711147
2026-07-08 08:00:00,24.96,Kendriya Vidyalaya,16.42,18.481785287075212
2026-07-08 09:00:00,19.11,Kendriya Vidyalaya,14.17,18.406308243530113
2026-07-08 10:00:00,24.83,Kendriya Vidyalaya,14.0,16.562969123183933
2026-07-08 11:00:00,27.37,Kendriya Vidyalaya,15.75,19.29975378974185
2026-07-08 13:00:00,26.22,Kendriya Vidyalaya,29.09,19.381090754074265
2026-07-08 14:00:00,26.36,Kendriya Vidyalaya,21.23,18.625129079831336
2026-07-08 15:00:00,28.43,Kendriya Vidyalaya,12.28,18.717987985915617
2026-07-08 16:00:00,33.89,Kendriya Vidyalaya,14.97,18.456076864131585
