Timestamp,PM2.5 (µg/m³),target_pm25_24h,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_lag_168,pm25_roll_mean_6,pm25_roll_std_6,pm25_roll_mean_12,pm25_roll_std_12,pm25_roll_mean_24,pm25_roll_std_24,pm25_roll_mean_72,pm25_roll_std_72
2026-02-10 12:00:00,58.5,74.75,12,1,2,41,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,66.75,140.0,87.0,78.0,42.75,38.0,46.5,28.5,101.25,31.184932259024503,84.91666666666667,27.260597049864483,64.45833333333333,30.908144651486392,61.458333333333336,26.03528889038197
2026-02-10 13:00:00,46.0,55.0,13,1,2,41,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,58.5,139.0,78.5,66.0,41.25,27.25,40.0,19.5,96.5,35.641618930681894,83.29166666666667,28.27278512612097,65.11458333333333,30.592782891334632,61.625,25.976526511015244
2026-02-10 14:00:00,34.5,42.5,14,1,2,41,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,46.0,66.75,96.25,66.5,26.0,32.25,39.75,17.0,91.08333333333333,40.99227569514289,81.62500000000001,29.92595027730828,65.3125,30.44669700798031,61.708333333333336,25.915728814756744
2026-02-10 15:00:00,35.75,37.5,15,1,2,41,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,34.5,58.5,140.0,68.0,21.5,34.0,40.0,10.0,80.79166666666667,46.77884582443854,78.95833333333334,32.69397243121827,65.66666666666667,30.015907618211916,61.635416666666664,25.985672430301715
2026-02-10 16:00:00,33.25,40.5,16,1,2,41,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,35.75,46.0,139.0,65.5,21.0,37.5,42.5,10.75,63.416666666666664,39.12309633281307,76.27083333333334,34.92597013901606,66.26041666666667,29.2350369723636,61.576388888888886,26.04028024478481
2026-02-10 17:00:00,32.0,39.5,17,1,2,41,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,33.25,34.5,66.75,67.5,26.5,33.75,45.0,17.0,45.791666666666664,14.045832715312832,73.58333333333334,37.0088032115528,66.77083333333333,28.50838136357654,61.447916666666664,26.158271572390685
2026-02-10 18:00:00,42.0,46.25,18,1,2,41,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,32.0,35.75,58.5,87.0,35.75,43.5,47.75,26.75,40.0,10.354950506877339,70.62500000000001,38.90934977611326,67.0,28.190925151006816,61.267361111111114,26.317780579454997
2026-02-10 19:00:00,81.25,69.75,19,1,2,41,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,42.0,33.25,46.0,78.5,49.0,58.5,67.0,81.0,37.25,5.522680508582429,66.87500000000001,39.35365583109975,67.26041666666667,27.91723785377345,61.1875,26.368052786402185
2026-02-10 20:00:00,71.25,92.0,20,1,2,41,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,81.25,32.0,34.5,96.25,63.25,74.25,72.5,72.5,43.125,18.999177613777988,67.10416666666667,39.435427417564334,68.60416666666667,27.77588067193463,61.385416666666664,26.465594776354642
2026-02-10 21:00:00,70.0,99.25,21,1,2,41,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,71.25,42.0,35.75,140.0,64.5,77.75,71.25,77.75,49.25,21.43070227500465,65.02083333333334,38.40254169105551,68.9375,27.756829359403763,61.36805555555556,26.458610123871285
