Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),Station,source_file
2024-02-19 15:00:00,17.25,50.25,2.6,7.25,9.12,,6.27,0.76,67.28,1.73,3.07,,,,,24.88,45.5,2.28,212.0,0.0,0.0,230.5,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-19 16:00:00,20.75,56.25,2.58,7.15,9.02,,5.1,0.75,66.45,1.42,2.45,,,,,24.55,46.25,2.05,206.5,0.0,0.0,70.25,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-19 17:00:00,20.75,56.25,2.5,7.0,8.82,,6.33,0.74,64.95,1.73,3.07,,,,,24.0,49.5,1.78,209.0,0.0,0.0,11.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-19 18:00:00,28.25,71.0,2.42,6.8,8.57,,11.02,0.72,62.9,3.05,5.32,,,,,23.22,52.0,1.6,204.0,0.0,0.0,7.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-19 19:00:00,32.75,79.75,2.4,6.68,8.38,,16.93,0.71,61.42,4.7,8.27,,,,,22.62,54.75,2.08,203.25,0.0,0.0,7.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-19 20:00:00,35.0,85.5,2.32,6.55,8.22,,13.1,0.7,60.2,3.68,6.48,,,,,22.18,56.5,1.55,230.0,0.0,0.0,7.0,751.25,-0.15,Gomti Nagar,air_2024.csv
2024-02-19 21:00:00,30.25,76.0,2.3,6.43,8.1,,8.37,0.7,59.05,2.37,4.1,,,,,21.75,58.5,2.0,231.0,0.0,0.0,7.0,752.0,-0.14,Gomti Nagar,air_2024.csv
2024-02-19 22:00:00,29.0,73.5,2.25,6.3,7.9,,8.85,0.69,57.55,2.45,4.3,,,,,21.18,61.5,2.05,225.5,0.0,0.0,7.25,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-19 23:00:00,27.0,69.25,2.2,6.2,7.8,,10.93,0.68,56.55,3.03,5.33,,,,,20.8,63.75,2.25,210.0,0.0,0.0,8.0,752.0,-0.19,Gomti Nagar,air_2024.csv
2024-02-20 00:00:00,24.0,63.25,2.2,6.1,7.65,,9.75,0.67,55.52,2.75,4.8,,,,,20.4,66.25,2.65,203.25,0.0,0.0,8.0,752.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-20 01:00:00,28.5,71.75,2.2,6.0,7.57,,9.17,0.66,54.85,2.53,4.47,,,,,20.12,67.5,2.22,203.75,0.0,0.0,7.0,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 02:00:00,29.0,73.0,2.12,6.0,7.5,,10.3,0.66,54.48,2.88,5.03,,,,,20.0,67.5,1.52,205.25,0.0,0.0,7.0,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 03:00:00,24.25,64.5,2.1,5.9,7.4,,10.6,0.65,53.55,3.0,5.2,,,,,19.65,68.75,2.42,241.5,0.0,0.0,7.0,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 04:00:00,23.75,62.75,2.1,5.8,7.28,,8.3,0.65,52.52,2.33,4.08,,,,,19.25,71.5,2.2,237.25,0.0,0.0,7.0,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 05:00:00,23.0,61.25,2.02,5.68,7.15,,7.23,0.64,51.55,2.03,3.5,,,,,18.88,73.75,2.08,215.5,0.0,0.0,7.0,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 06:00:00,23.0,61.75,2.0,5.7,7.15,,11.1,0.64,51.45,3.1,5.38,,,,,18.85,73.25,2.0,216.25,0.0,0.0,7.0,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 07:00:00,27.5,69.25,2.05,5.75,7.2,,13.5,0.64,52.02,3.8,6.57,,,,,19.08,71.75,1.65,225.5,0.0,0.0,59.75,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 08:00:00,31.75,77.5,2.15,6.05,7.62,,7.62,0.67,55.28,2.17,3.8,,,,,20.27,66.25,2.1,206.5,0.0,0.0,211.0,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 09:00:00,35.0,85.75,2.35,6.58,8.3,,2.67,0.7,60.58,0.77,1.33,,,,,22.35,59.0,1.05,232.25,0.0,0.0,302.25,751.5,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 10:00:00,37.75,90.5,2.6,7.28,9.18,,6.6,0.76,67.65,1.88,3.18,,,,,25.02,48.5,0.75,221.75,0.0,0.0,437.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 11:00:00,31.5,77.5,2.75,7.62,9.57,,,0.78,70.95,,,,,,,26.3,44.25,0.62,177.75,0.0,0.0,481.75,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 12:00:00,34.75,84.25,2.8,7.75,9.75,,6.68,0.79,72.53,1.92,3.38,,,,,26.88,44.0,0.8,214.25,0.0,0.0,484.75,751.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 13:00:00,33.25,80.75,2.85,7.95,9.95,,0.8,0.8,74.12,0.27,0.43,,,,,27.5,43.0,0.62,242.75,0.0,0.0,452.5,751.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 14:00:00,25.5,65.25,2.9,8.0,10.07,,6.32,0.81,74.9,1.75,3.05,,,,,27.78,42.75,0.68,169.75,0.0,0.0,374.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-20 15:00:00,29.5,74.25,2.85,7.95,10.05,,7.47,0.8,74.62,2.07,3.63,,,,,27.68,42.25,0.78,238.5,0.0,0.0,249.25,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-20 16:00:00,23.5,61.5,2.8,7.85,9.85,,6.12,0.8,73.15,1.72,3.0,,,,,27.1,43.5,1.02,241.5,0.0,0.0,70.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-20 17:00:00,24.0,63.75,2.68,7.5,9.45,,5.8,0.78,69.82,1.6,2.83,,,,,25.82,48.75,1.18,208.75,0.0,0.0,12.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-20 18:00:00,30.75,76.75,2.6,7.25,9.1,,8.95,0.76,67.25,2.5,4.32,,,,,24.9,52.0,0.92,243.0,0.0,0.0,7.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-20 19:00:00,39.5,94.0,2.5,7.07,8.88,,17.3,0.74,65.45,4.83,8.33,,,,,24.18,55.5,0.8,293.5,0.0,0.0,7.5,751.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-20 20:00:00,60.75,136.5,2.5,6.98,8.78,,13.1,0.73,64.47,3.75,6.52,,,,,23.82,57.5,0.78,217.5,0.0,0.0,8.0,751.0,-0.19,Gomti Nagar,air_2024.csv
2024-02-20 21:00:00,47.0,109.5,2.48,6.88,8.62,,7.1,0.72,63.5,2.0,3.5,,,,,23.42,60.0,0.95,205.0,0.0,0.0,7.25,751.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-20 22:00:00,54.5,124.0,2.4,6.75,8.48,,9.75,0.72,62.1,2.7,4.72,,,,,22.9,64.5,1.35,177.25,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-20 23:00:00,74.75,164.5,2.38,6.6,8.3,,14.43,0.71,60.75,4.07,7.03,,,,,22.38,68.0,1.25,260.5,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 00:00:00,62.5,140.25,2.1,5.82,7.35,,10.2,0.65,53.08,2.9,5.05,,,,,19.45,82.25,1.45,188.0,0.0,0.0,7.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-21 01:00:00,8.25,32.5,2.1,5.85,7.38,,4.55,0.65,53.12,1.35,2.35,,,,,19.48,74.75,2.3,201.25,0.0,0.0,7.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-21 02:00:00,,3.5,2.1,5.85,7.35,,10.67,0.65,53.2,3.0,5.23,,,,,19.48,75.5,1.65,218.0,0.0,0.0,7.0,755.75,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 03:00:00,,4.0,2.08,5.7,7.2,,10.07,0.64,51.98,2.8,4.9,,,,,19.05,82.0,2.05,219.25,0.0,0.0,7.0,765.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 04:00:00,,5.0,2.1,5.7,7.2,,12.58,0.64,52.0,3.5,6.18,,,,,19.05,81.75,1.18,224.75,0.0,0.0,7.0,768.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 05:00:00,,7.75,2.05,5.7,7.2,,13.27,0.64,51.78,3.73,6.47,,,,,18.98,82.5,0.82,255.75,0.0,0.0,7.0,760.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 06:00:00,,5.25,2.0,5.7,7.15,,11.68,0.64,51.42,3.3,5.75,,,,,18.85,85.0,0.62,241.25,0.0,0.0,7.0,762.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 07:00:00,,7.75,2.08,5.85,7.35,,11.1,0.65,53.05,3.1,5.43,,,,,19.45,81.75,0.92,289.25,0.0,0.0,51.0,761.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 08:00:00,,13.5,2.25,6.25,7.85,,7.95,0.68,57.1,2.22,3.95,,,,,20.98,71.5,1.0,240.75,0.0,0.0,177.5,757.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 09:00:00,3.75,21.5,2.3,6.43,8.12,,11.0,0.7,59.22,3.0,5.27,,,,,21.8,66.75,1.27,219.25,0.0,0.0,223.0,762.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 10:00:00,4.75,24.75,2.45,6.82,8.55,,4.4,0.72,62.8,1.25,2.3,,,,,23.15,57.5,1.4,215.25,0.0,0.0,353.0,761.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 11:00:00,3.25,22.0,2.5,6.98,8.78,,,0.73,64.58,,,,,,,23.88,54.5,1.23,200.5,0.0,0.0,380.5,762.75,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 12:00:00,7.75,30.5,2.5,7.0,8.8,,6.13,0.73,64.62,1.7,3.0,,,,,23.85,56.0,0.95,220.25,0.0,0.0,320.5,764.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 13:00:00,8.0,32.0,2.5,6.95,8.75,,5.8,0.73,64.35,1.63,2.87,,,,,23.78,57.0,1.42,216.5,0.0,0.0,225.5,763.5,-0.15,Gomti Nagar,air_2024.csv
2024-02-21 14:00:00,10.75,35.75,2.48,6.88,8.62,,6.65,0.72,63.42,1.85,3.22,,,,,23.4,58.25,1.42,218.25,0.0,0.0,128.0,763.75,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 15:00:00,14.75,44.0,2.4,6.7,8.5,,6.5,0.72,62.22,1.83,3.17,,,,,22.95,61.75,1.4,215.0,0.0,0.0,92.25,763.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 16:00:00,17.0,48.75,2.5,6.98,8.72,,8.95,0.73,64.12,2.45,4.3,,,,,23.68,59.25,0.98,228.0,0.0,0.0,81.25,763.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 17:00:00,19.75,54.75,2.42,6.75,8.5,,16.8,0.72,62.4,4.7,8.2,,,,,22.98,62.25,1.08,249.75,0.0,0.0,11.25,761.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 18:00:00,26.75,68.75,2.32,6.5,8.2,,17.65,0.7,59.88,4.92,8.65,,,,,22.08,69.0,0.82,274.25,0.0,0.0,7.0,760.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 19:00:00,31.75,79.0,2.3,6.35,8.0,,25.9,0.69,58.3,7.2,12.57,,,,,21.45,74.0,0.85,260.5,0.0,0.0,7.0,760.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-21 20:00:00,39.5,94.5,2.3,6.3,7.93,,19.02,0.69,57.78,5.4,9.5,,,,,21.25,76.25,0.95,295.0,0.0,0.0,7.0,760.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 21:00:00,34.0,83.0,2.2,6.22,7.82,,10.97,0.68,56.92,3.1,5.43,,,,,20.95,79.5,0.72,251.75,0.0,0.0,7.0,760.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 22:00:00,43.5,102.0,2.2,6.1,7.7,,10.32,0.68,55.78,2.85,5.02,,,,,20.48,83.25,0.85,268.75,0.0,0.0,7.0,759.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-21 23:00:00,41.0,97.25,2.2,6.15,7.75,,14.37,0.68,56.12,4.0,7.0,,,,,20.6,82.75,0.88,272.75,0.0,0.0,7.0,759.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 00:00:00,38.0,92.0,2.2,6.1,7.7,,8.7,0.68,56.07,2.5,4.33,,,,,20.6,83.33,0.83,238.33,0.0,0.0,7.0,759.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 01:00:00,41.5,97.5,2.2,6.1,7.65,,7.1,0.67,55.52,1.97,3.47,,,,,20.38,84.75,0.62,243.0,0.0,0.0,7.0,759.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 02:00:00,37.25,90.5,2.18,6.0,7.55,,8.78,0.66,54.72,2.45,4.3,,,,,20.1,86.5,0.85,194.25,0.0,0.0,7.0,759.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 03:00:00,30.5,76.75,2.1,5.9,7.45,,7.83,0.66,53.82,2.2,3.83,,,,,19.75,88.5,1.2,142.5,0.0,0.0,7.0,759.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 04:00:00,27.25,70.25,2.1,5.85,7.35,,5.38,0.65,53.08,1.52,2.68,,,,,19.45,93.0,0.82,118.25,0.0,0.0,7.0,758.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 05:00:00,29.0,72.75,2.1,5.75,7.22,,2.23,0.64,52.22,0.67,1.13,,,,,19.18,96.0,1.4,205.5,0.0,0.0,7.0,758.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 06:00:00,27.25,69.25,2.02,5.7,7.2,,4.32,0.64,51.82,1.2,2.07,,,,,19.0,,1.3,209.0,0.0,0.0,7.0,758.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 07:00:00,28.0,71.75,2.05,5.75,7.22,,6.7,0.64,52.22,1.87,3.27,,,,,19.15,95.0,0.57,275.5,0.0,0.0,49.0,757.75,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 08:00:00,34.0,83.25,2.22,6.18,7.78,,6.3,0.68,56.48,1.78,3.1,,,,,20.75,84.25,0.85,267.25,0.0,0.0,186.75,756.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 09:00:00,39.75,94.25,2.35,6.52,8.22,,8.07,0.7,60.05,2.23,3.87,,,,,22.15,68.75,0.98,251.5,0.0,0.0,331.0,752.75,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 10:00:00,39.0,94.0,2.5,7.0,8.78,,8.5,0.73,64.78,2.47,4.27,,,,,23.92,52.0,1.12,257.0,0.0,0.0,418.0,751.5,-0.16,Gomti Nagar,air_2024.csv
2024-02-22 11:00:00,40.75,96.0,2.58,7.18,9.05,,,0.76,66.8,,,,,,,24.7,47.75,1.23,250.25,0.0,0.0,432.5,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-22 12:00:00,32.5,79.5,2.6,7.22,9.1,,2.55,0.76,67.08,0.7,1.2,,,,,24.78,42.25,0.68,234.25,0.0,0.0,391.75,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 13:00:00,25.5,66.75,2.6,7.18,9.05,,,0.75,66.65,,,,,,,24.65,35.25,1.3,244.0,0.0,0.0,259.25,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-22 14:00:00,10.0,34.0,2.52,7.07,8.9,,3.1,0.74,65.58,0.87,1.53,,,,,24.22,37.75,1.23,232.25,0.0,0.0,275.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 15:00:00,12.0,39.5,2.65,7.43,9.3,,0.7,0.77,68.92,0.1,0.15,,,,,25.5,35.75,1.05,233.0,0.0,0.0,299.75,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 16:00:00,7.25,28.75,2.62,7.35,9.18,,5.3,0.76,68.08,1.42,2.5,,,,,25.18,32.25,1.05,242.5,0.0,0.0,55.25,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 17:00:00,7.0,29.75,2.5,7.02,8.82,,7.93,0.73,64.88,2.23,3.9,,,,,23.95,35.25,0.68,284.5,0.0,0.0,9.5,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 18:00:00,5.25,25.25,2.4,6.68,8.4,,7.48,0.71,61.52,2.08,3.65,,,,,22.7,39.75,0.85,280.0,0.0,0.0,6.0,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-22 19:00:00,8.75,32.5,2.3,6.45,8.12,,15.27,0.7,59.35,4.2,7.37,,,,,21.88,44.5,0.8,281.75,0.0,0.0,6.25,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-22 20:00:00,14.75,45.0,2.3,6.35,7.95,,13.98,0.69,57.95,3.95,6.9,,,,,21.32,47.25,0.95,281.5,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 21:00:00,17.0,48.75,2.2,6.22,7.82,,12.4,0.68,57.08,3.47,6.07,,,,,21.0,48.75,0.95,277.0,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 22:00:00,20.75,56.5,2.2,6.2,7.8,,8.35,0.68,56.5,2.35,4.12,,,,,20.78,49.25,0.92,272.0,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-22 23:00:00,19.25,53.25,2.2,6.1,7.7,,5.7,0.68,55.82,1.63,2.83,,,,,20.5,50.0,1.08,281.75,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 00:00:00,14.25,43.25,2.2,6.05,7.57,,6.4,0.66,55.08,1.78,3.12,,,,,20.23,51.0,0.98,284.0,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 01:00:00,14.0,43.0,2.1,5.9,7.43,,6.27,0.65,53.9,1.8,3.1,,,,,19.8,54.0,1.25,304.75,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 02:00:00,10.25,35.5,2.1,5.85,7.35,,9.12,0.65,53.2,2.52,4.42,,,,,19.52,56.0,1.0,263.75,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 03:00:00,10.0,35.0,2.1,5.75,7.25,,8.03,0.64,52.38,2.27,3.93,,,,,19.2,57.75,0.88,235.75,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 04:00:00,10.0,35.0,2.0,5.65,7.1,,8.17,0.64,51.05,2.3,3.98,,,,,18.7,61.0,0.85,223.25,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 05:00:00,16.5,47.25,2.0,5.5,6.9,,8.67,0.63,49.6,2.43,4.2,,,,,18.12,65.75,0.82,232.75,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 06:00:00,18.75,51.75,1.9,5.4,6.78,,6.68,0.62,48.6,1.9,3.3,,,,,17.75,67.75,0.55,256.0,0.0,0.0,6.0,751.0,-0.12,Gomti Nagar,air_2024.csv
2024-02-23 07:00:00,29.25,74.0,1.98,5.5,6.95,,4.0,0.63,49.68,1.13,1.97,,,,,18.18,68.25,0.92,202.25,0.0,0.0,92.75,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-23 08:00:00,36.25,87.25,2.17,6.1,7.65,,5.22,0.67,55.52,1.45,2.52,,,,,20.42,57.25,0.95,210.0,0.0,0.0,262.5,751.0,-0.14,Gomti Nagar,air_2024.csv
2024-02-23 09:00:00,36.25,88.0,2.45,6.8,8.55,,8.1,0.72,62.58,2.23,3.9,,,,,23.08,44.0,0.68,233.75,0.0,0.0,406.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 10:00:00,38.0,91.5,2.55,7.18,9.02,,8.78,0.75,66.68,2.48,4.32,,,,,24.62,38.5,0.7,228.0,0.0,0.0,508.25,751.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-23 11:00:00,26.75,68.0,2.68,7.5,9.4,,,0.77,69.6,,,,,,,25.78,34.25,0.78,172.0,0.0,0.0,572.5,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 12:00:00,20.25,55.75,2.65,7.4,9.3,,5.25,0.77,68.68,1.5,2.62,,,,,25.4,33.25,0.82,243.5,0.0,0.0,590.5,751.0,-0.13,Gomti Nagar,air_2024.csv
2024-02-23 13:00:00,13.25,42.0,2.7,7.5,9.45,,,0.78,69.88,,,,,,,25.88,28.5,1.18,212.5,0.0,0.0,564.0,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-23 14:00:00,2.75,20.0,2.7,7.5,9.4,,3.13,0.77,69.62,0.87,1.53,,,,,25.78,27.5,0.95,218.75,0.0,0.0,466.5,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-23 15:00:00,1.0,15.67,2.7,7.4,9.3,,1.2,0.77,69.07,0.35,0.6,,,,,25.57,27.0,1.07,216.0,0.0,0.0,324.67,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 16:00:00,,12.75,2.62,7.28,9.18,,6.2,0.76,67.62,1.7,2.97,,,,,25.02,28.25,0.68,254.25,0.0,0.0,35.25,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-23 17:00:00,,12.0,2.52,7.05,8.85,,8.23,0.74,65.12,2.33,4.03,,,,,24.08,31.0,0.9,265.25,0.0,0.0,7.5,751.0,-0.15,Gomti Nagar,air_2024.csv
2024-02-23 18:00:00,1.75,19.25,2.4,6.7,8.4,,10.75,0.71,61.68,2.97,5.22,,,,,22.75,34.5,0.82,285.75,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 19:00:00,11.5,38.5,2.32,6.5,8.2,,20.23,0.7,59.88,5.6,9.8,,,,,22.05,36.0,0.9,303.0,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 20:00:00,20.5,56.5,2.3,6.35,8.0,,15.25,0.69,58.3,4.32,7.62,,,,,21.45,38.0,0.92,296.25,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 21:00:00,24.0,63.25,2.2,6.2,7.82,,10.77,0.68,56.8,3.0,5.23,,,,,20.88,40.5,0.82,279.0,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 22:00:00,23.0,61.25,2.2,6.1,7.65,,6.78,0.67,55.65,1.92,3.35,,,,,20.45,41.75,0.92,289.75,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-23 23:00:00,24.75,63.75,2.15,5.98,7.52,,2.87,0.66,54.55,0.8,1.37,,,,,20.05,41.25,0.78,249.75,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 00:00:00,22.25,59.5,2.1,5.88,7.4,,6.7,0.65,53.5,1.85,3.22,,,,,19.6,43.0,0.72,182.0,0.0,0.0,7.0,751.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 01:00:00,18.75,52.5,2.08,5.75,7.25,,6.67,0.64,52.25,1.87,3.3,,,,,19.15,45.0,0.78,228.25,0.0,0.0,7.5,751.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 02:00:00,15.25,45.5,2.0,5.7,7.1,,6.2,0.64,51.28,1.72,3.02,,,,,18.77,45.25,0.7,169.25,0.0,0.0,7.0,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 03:00:00,16.0,47.0,2.0,5.62,7.1,,5.73,0.64,51.0,1.6,2.8,,,,,18.68,45.75,0.62,186.0,0.0,0.0,7.0,751.25,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 04:00:00,17.0,48.25,2.0,5.52,7.0,,6.25,0.63,50.2,1.72,3.05,,,,,18.38,46.75,0.82,186.25,0.0,0.0,7.25,752.0,-0.16,Gomti Nagar,air_2024.csv
2024-02-24 05:00:00,18.0,51.0,2.0,5.5,6.9,,7.23,0.63,49.65,2.0,3.53,,,,,18.15,49.25,0.8,194.25,0.0,0.0,7.0,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-24 06:00:00,19.0,53.75,2.0,5.5,6.93,,10.2,0.63,49.7,2.85,4.95,,,,,18.18,50.75,0.75,263.0,0.0,0.0,7.0,752.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-24 07:00:00,19.0,53.25,2.05,5.72,7.22,,13.0,0.64,52.12,3.67,6.33,,,,,19.12,47.0,0.85,217.5,0.0,0.0,44.25,752.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-24 08:00:00,20.0,55.0,2.18,6.05,7.62,,11.75,0.67,55.22,3.3,5.8,,,,,20.25,45.25,1.0,168.25,0.02,0.02,145.0,751.75,-0.18,Gomti Nagar,air_2024.csv
2024-02-24 09:00:00,31.25,77.5,2.32,6.45,8.12,,7.3,0.7,59.3,2.1,3.63,,,,,21.85,44.0,0.7,262.5,0.0,0.0,241.0,751.5,-0.17,Gomti Nagar,air_2024.csv
2024-02-24 10:00:00,49.75,114.75,2.4,6.7,8.45,,7.08,0.72,61.75,1.98,3.4,,,,,22.75,41.5,0.65,282.0,0.0,0.0,360.5,751.5,-0.18,Gomti Nagar,air_2024.csv
2024-02-24 11:00:00,43.75,103.0,2.55,7.12,8.98,,,0.74,66.3,,,,,,,24.5,35.5,0.65,254.25,0.0,0.0,454.5,751.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-24 12:00:00,25.25,65.5,2.6,7.18,9.02,,4.07,0.74,66.58,1.23,2.07,,,,,24.6,34.0,0.85,260.0,0.0,0.0,439.0,751.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-24 13:00:00,23.0,61.25,2.62,7.38,9.25,,,0.76,68.32,,,,,,,25.28,32.0,0.57,228.0,0.0,0.0,420.75,751.0,-0.19,Gomti Nagar,air_2024.csv
2024-02-24 14:00:00,23.25,62.0,2.62,7.35,9.22,,5.9,0.76,68.32,1.63,2.83,,,,,25.28,30.0,0.92,241.25,0.0,0.0,320.75,751.0,-0.18,Gomti Nagar,air_2024.csv
2024-02-24 15:00:00,12.75,41.25,2.6,7.25,9.12,,5.33,0.76,67.32,1.53,2.63,,,,,24.9,32.25,1.15,216.5,0.0,0.0,200.75,751.0,-0.17,Gomti Nagar,air_2024.csv
2024-02-24 16:00:00,10.25,35.25,2.55,7.1,8.95,,5.45,0.74,65.92,1.5,2.65,,,,,24.38,32.75,0.65,217.25,0.0,0.0,100.0,751.0,-0.14,Gomti Nagar,air_2024.csv
2024-02-24 17:00:00,6.25,26.75,2.48,6.92,8.7,,6.63,0.73,64.03,1.87,3.27,,,,,23.62,33.25,0.82,176.75,0.0,0.0,26.25,751.0,-0.13,Gomti Nagar,air_2024.csv
